,Time,S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,CO2,PIR1,PIR2,Persons
4917,2744,20.17,20.12,19.53,0.0,0,0.0,360.0,0,0,0
4918,2748,20.11,20.09,19.58,0.0,0,0.0,360.0,0,0,0
4919,2752,20.17,20.18,19.51,0.0,0,0.0,360.0,0,0,0
4920,2756,20.16,20.17,19.55,0.0,0,0.0,360.0,0,0,0
4921,2760,20.09,20.13,19.57,0.0,0,0.0,360.0,0,0,0
4922,2764,20.1,20.11,19.63,0.0,0,0.0,360.0,0,0,0
4923,2768,20.15,20.17,19.46,0.0,0,0.0,360.0,0,0,0
4924,2772,20.18,20.18,19.47,0.0,0,0.0,355.0,0,0,0
4925,2776,20.19,20.14,19.61,0.0,0,0.0,360.0,0,0,0
4926,2780,20.17,20.12,19.47,0.0,0,0.0,355.0,0,0,0
4927,2784,20.1,20.14,19.52,0.0,0,0.0,360.0,0,0,0
4928,2788,20.05,20.17,19.49,0.0,0,0.0,360.0,0,0,0
4929,2792,20.13,20.15,19.56,0.0,0,0.0,360.0,0,0,0
4930,2796,20.16,20.15,19.53,0.0,0,0.0,360.0,0,0,0
4931,2800,20.09,20.13,19.56,0.0,0,0.0,360.0,0,0,0
4932,2804,20.12,20.1,19.49,0.0,0,0.0,360.0,0,0,0
4933,2808,20.07,20.16,19.48,0.0,0,0.0,360.0,0,0,0
4934,2812,20.18,20.14,19.48,0.0,0,0.0,360.0,0,0,0
4935,2816,20.07,20.19,19.53,0.0,0,0.0,360.0,0,0,0
4936,2820,20.15,20.16,19.54,0.0,0,0.0,360.0,0,0,0
4937,2824,20.1,20.18,19.47,0.0,0,0.0,360.0,0,0,0
4938,2828,20.12,20.16,19.53,0.0,0,0.0,360.0,0,0,0
4939,2832,20.13,20.17,19.49,0.0,0,0.0,360.0,0,0,0
4940,2836,20.18,20.14,19.48,0.0,0,0.0,360.0,0,0,0
4941,2840,20.16,20.16,19.56,0.0,0,0.0,360.0,0,0,0
4942,2844,20.15,20.13,19.46,0.0,0,0.0,360.0,0,0,0
4943,2848,20.15,20.16,19.49,0.0,0,0.0,355.0,0,0,0
4944,2852,20.11,20.14,19.49,0.0,0,0.0,360.0,0,0,0
4945,2856,20.06,20.13,19.59,0.0,0,0.0,355.0,0,0,0
4946,2859,20.13,20.11,19.55,0.0,0,0.0,355.0,0,0,0
4947,2863,20.14,20.19,19.5,0.0,0,0.0,355.0,0,0,0
4948,2867,20.05,20.17,19.47,0.0,0,0.0,355.0,0,0,0
4949,2871,20.17,20.15,19.55,0.0,0,0.0,355.0,0,0,0
4950,2875,20.06,20.1,19.51,0.0,0,0.0,355.0,0,0,0
4951,2879,20.17,20.04,19.5,0.0,0,0.0,360.0,0,0,0
4952,2883,20.07,20.17,19.55,0.0,0,0.0,360.0,0,0,0
4953,2887,20.14,20.19,19.46,0.0,0,0.0,360.0,0,0,0
4954,2891,20.11,20.13,19.57,0.0,0,0.0,360.0,0,0,0
4955,2895,20.13,20.11,19.61,0.0,0,0.0,360.0,0,0,0
4956,2899,20.18,20.19,19.53,0.0,0,0.0,360.0,0,0,0
4957,2903,20.05,20.1,19.49,0.0,0,0.0,360.0,0,0,0
4958,2907,20.03,20.13,19.5,0.0,0,0.0,360.0,0,0,0
4959,2911,20.06,20.11,19.51,0.0,0,0.0,360.0,0,0,0
4960,2915,20.09,20.12,19.5,0.0,0,0.0,355.0,0,0,0
4961,2919,20.1,20.14,19.55,0.0,0,0.0,360.0,0,0,0
4962,2923,20.12,20.12,19.56,0.0,0,0.0,360.0,0,0,0
4963,2927,20.1,20.1,19.48,0.0,0,0.0,355.0,0,0,0
4964,2931,20.08,20.17,19.62,0.0,0,0.0,355.0,0,0,0
4965,2935,20.13,20.11,19.47,0.0,0,0.0,360.0,0,0,0
4966,2939,20.04,20.13,19.47,0.0,0,0.0,360.0,0,0,0
4967,2943,20.09,20.15,19.51,0.0,0,0.0,360.0,0,0,0
4968,2947,20.17,20.12,19.48,0.0,0,0.0,355.0,0,0,0
4969,2951,20.06,20.09,19.48,0.0,0,0.0,355.0,0,0,0
4970,2955,20.04,20.09,19.51,0.0,0,0.0,355.0,0,0,0
4971,2959,20.06,20.16,19.5,0.0,0,0.0,355.0,0,0,0
4972,2963,20.12,20.16,19.48,0.0,0,0.0,360.0,0,0,0
4973,2966,20.05,20.18,19.56,0.0,0,0.0,355.0,0,0,0
4974,2970,20.12,20.16,19.51,0.0,0,0.0,355.0,0,0,0
4975,2974,20.12,20.15,19.51,0.0,0,0.0,355.0,0,0,0
4976,2977,20.08,20.15,19.55,0.0,0,0.0,355.0,0,0,0
4977,2981,20.05,20.12,19.51,0.0,0,0.0,360.0,0,0,0
4978,2985,20.09,20.09,19.48,0.0,0,0.0,355.0,0,0,0
4979,2989,20.12,20.17,19.54,0.0,0,0.0,355.0,0,0,0
4980,2993,20.08,20.15,19.47,0.0,0,0.0,355.0,0,0,0
4981,2997,20.19,20.11,19.49,0.0,0,0.0,355.0,0,0,0
4982,3001,20.08,20.14,19.46,0.0,0,0.0,355.0,0,0,0
4983,3005,20.03,20.15,19.49,0.0,0,0.0,355.0,0,0,0
4984,3009,20.05,20.07,19.51,0.0,0,0.0,355.0,0,0,0
4985,3016,20.06,20.12,19.48,0.0,0,0.0,355.0,0,0,0
4986,3020,20.13,20.15,19.55,0.0,0,0.0,355.0,0,0,0
4987,3024,20.12,20.12,19.47,0.0,0,0.0,355.0,0,0,0
4988,3028,20.08,20.16,19.5,0.0,0,0.0,355.0,0,0,0
4989,3032,20.04,20.11,19.54,0.0,0,0.0,355.0,0,0,0
4990,3036,20.04,20.1,19.55,0.0,0,0.0,355.0,0,0,0
4991,3040,20.08,20.19,19.49,0.0,0,0.0,355.0,0,0,0
4992,3044,20.15,20.03,19.54,0.0,0,0.0,355.0,0,0,0
4993,3048,20.05,20.11,19.49,0.0,0,0.0,355.0,0,0,0
4994,3052,20.13,20.14,19.51,0.0,0,0.0,360.0,0,0,0
4995,3056,20.03,20.16,19.48,0.0,0,0.0,360.0,0,0,0
4996,3060,20.12,20.07,19.55,0.0,0,0.0,360.0,0,0,0
4997,3064,20.13,20.1,19.54,0.0,0,0.0,360.0,0,0,0
4998,3068,20.08,20.16,19.49,0.0,0,0.0,360.0,0,0,0
4999,3072,20.04,20.06,19.53,0.0,0,0.0,360.0,0,0,0
5000,3076,20.11,20.04,19.53,0.0,0,0.0,360.0,0,0,0
5001,3080,20.08,20.05,19.51,0.0,0,0.0,360.0,0,0,0
5002,3084,20.04,20.17,19.44,0.0,0,0.0,360.0,0,0,0
5003,3088,20.11,20.18,19.47,0.0,0,0.0,360.0,0,0,0
5004,3092,20.06,20.14,19.4,0.0,0,0.0,355.0,0,0,0
5005,3096,20.12,20.09,19.49,0.0,0,0.0,355.0,0,0,0
5006,3100,20.04,20.16,19.52,0.0,0,0.0,355.0,0,0,0
5007,3104,20.1,20.13,19.44,0.0,0,0.0,355.0,0,0,0
5008,3108,20.13,20.1,19.5,0.0,0,0.0,355.0,0,0,0
5009,3112,20.08,20.1,19.5,0.0,0,0.0,360.0,0,0,0
5010,3116,20.1,20.06,19.43,0.0,0,0.0,360.0,0,0,0
5011,3120,20.11,20.04,19.45,0.0,0,0.0,360.0,0,0,0
5012,3124,20.11,20.11,19.43,0.0,0,0.0,360.0,0,0,0
5013,3128,20.07,20.1,19.48,0.0,0,0.0,355.0,0,0,0
5014,3132,20.09,20.06,19.49,0.0,0,0.0,355.0,0,0,0
5015,3136,20.1,20.13,19.55,0.0,0,0.0,360.0,0,0,0
5016,3140,20.04,20.11,19.53,0.0,0,0.0,355.0,0,0,0
5017,3144,20.11,20.03,19.52,0.0,0,0.0,355.0,0,0,0
5018,3148,20.09,20.08,19.47,0.0,0,0.0,360.0,0,0,0
5019,3152,20.11,20.14,19.47,0.0,0,0.0,360.0,0,0,0
5020,3156,20.09,20.09,19.53,0.0,0,0.0,360.0,0,0,0
5021,3160,20.06,20.06,19.47,0.0,0,0.0,360.0,0,0,0
5022,3164,20.06,20.09,19.43,0.0,0,0.0,360.0,0,0,0
5023,3168,20.07,20.06,19.49,0.0,0,0.0,360.0,0,0,0
5024,3171,20.04,20.1,19.47,0.0,0,0.0,360.0,0,0,0
5025,3175,20.09,20.03,19.41,0.0,0,0.0,355.0,0,0,0
5026,3179,20.1,20.05,19.49,0.0,0,0.0,360.0,0,0,0
5027,3183,20.09,20.08,19.46,0.0,0,0.0,355.0,0,0,0
5028,3187,20.09,20.12,19.41,0.0,0,0.0,355.0,0,0,0
5029,3191,20.06,20.12,19.44,0.0,0,0.0,355.0,0,0,0
5030,3195,20.05,20.13,19.41,0.0,0,3.0,360.0,0,0,0
5031,3199,20.08,20.07,19.48,0.0,0,3.0,360.0,0,0,0
5032,3203,20.09,20.03,19.48,0.0,0,3.0,355.0,0,0,0
5033,3207,20.08,20.11,19.43,0.0,0,3.0,355.0,0,0,0
5034,3211,20.04,20.12,19.42,0.0,0,3.0,360.0,0,0,0
5035,3215,20.06,20.1,19.46,0.0,0,3.0,355.0,0,0,0
5036,3219,20.07,20.11,19.49,0.0,0,3.0,355.0,0,0,0
5037,3223,20.1,20.08,19.42,0.0,0,3.0,355.0,0,0,0
5038,3227,20.08,20.08,19.44,0.0,0,3.0,355.0,0,0,0
5039,3231,20.08,20.1,19.47,0.0,0,3.0,355.0,0,0,0
5040,3235,20.05,20.03,19.47,0.0,0,6.0,360.0,0,0,0
5041,3239,20.13,20.1,19.48,0.0,0,6.0,360.0,0,0,0
5042,3243,20.08,20.04,19.46,0.0,0,6.0,360.0,0,0,0
5043,3247,20.08,20.06,19.45,0.0,0,6.0,360.0,0,0,0
5044,3250,20.03,20.1,19.41,0.0,0,6.0,355.0,0,0,0
5045,3254,20.04,20.12,19.46,0.0,0,6.0,360.0,0,0,0
5046,3258,20.11,20.03,19.47,0.0,0,6.0,360.0,0,0,0
5047,3262,20.08,20.04,19.4,0.0,0,6.0,355.0,0,0,0
5048,3266,20.06,20.12,19.42,0.0,0,6.0,355.0,0,0,0
5049,3270,19.98,20.1,19.45,0.0,0,9.0,355.0,0,0,0
5050,3274,20.08,20.09,19.44,0.0,0,9.0,355.0,0,0,0
5051,3278,20.11,20.07,19.48,0.0,0,9.0,355.0,0,0,0
5052,3282,20.05,20.12,19.45,0.0,0,9.0,355.0,0,0,0
5053,3286,20.06,20.05,19.44,0.0,0,9.0,355.0,0,0,0
5054,3290,20.03,20.07,19.5,0.0,0,9.0,355.0,0,0,0
5055,3294,20.08,20.06,19.46,0.0,0,9.0,355.0,0,0,0
5056,3298,20.12,20.1,19.46,0.0,0,12.0,355.0,0,0,0
5057,3301,20.12,20.11,19.47,0.0,0,12.0,355.0,0,0,0
5058,3305,20.07,20.08,19.44,0.0,0,12.0,360.0,0,0,0
5059,3309,20.09,20.08,19.49,0.0,0,12.0,355.0,0,0,0
5060,3313,20.11,20.04,19.48,0.0,0,12.0,355.0,0,0,0
5061,3317,20.13,20.12,19.44,0.0,0,12.0,355.0,0,0,0
5062,3321,20.07,20.07,19.45,0.0,0,12.0,355.0,0,0,0
5063,3325,20.06,20.11,19.44,0.0,0,15.0,355.0,0,0,0
5064,3329,20.09,20.12,19.42,0.0,0,15.0,355.0,0,0,0
5065,3333,20.03,20.13,19.47,0.0,0,15.0,355.0,0,0,0
5066,3337,20.03,20.07,19.47,0.0,0,15.0,355.0,0,0,0
5067,3341,20.07,20.12,19.42,0.0,0,15.0,360.0,0,0,0
5068,3345,20.0,20.12,19.46,0.0,0,15.0,360.0,0,0,0
5069,3349,20.02,20.07,19.44,0.0,0,15.0,355.0,0,0,0
5070,3353,19.97,20.09,19.41,0.0,0,15.0,360.0,0,0,0
5071,3357,20.09,20.04,19.48,0.0,0,15.0,360.0,0,0,0
5072,3361,20.13,20.05,19.4,0.0,0,15.0,355.0,0,0,0
5073,3365,19.98,20.04,19.46,0.0,0,15.0,360.0,0,0,0
5074,3369,20.09,20.06,19.48,0.0,0,15.0,355.0,0,0,0
5075,3373,20.06,20.08,19.46,0.0,0,18.0,360.0,0,0,0
5076,3377,20.06,20.04,19.43,0.0,0,18.0,360.0,0,0,0
5077,3381,20.1,20.07,19.49,0.0,0,18.0,360.0,0,0,0
5078,3385,20.03,20.06,19.41,0.0,0,18.0,355.0,0,0,0
5079,3389,19.96,20.06,19.54,0.0,0,18.0,355.0,0,0,0
5080,3393,20.05,20.1,19.43,3.0,3,18.0,360.0,0,0,0
5081,3397,20.06,20.11,19.46,3.0,0,21.0,355.0,0,0,0
5082,3400,20.12,20.1,19.49,3.0,3,21.0,360.0,0,0,0
5083,3404,20.07,20.09,19.46,3.0,3,21.0,360.0,0,0,0
5084,3408,20.04,20.12,19.43,3.0,3,21.0,360.0,0,0,0
5085,3412,20.12,20.08,19.49,3.0,3,21.0,360.0,0,0,0
5086,3416,19.98,20.06,19.44,3.0,3,24.0,360.0,0,0,0
5087,3419,20.06,20.07,19.41,3.0,3,24.0,360.0,0,0,0
5088,3423,19.99,20.12,19.45,3.0,3,24.0,360.0,0,0,0
5089,3427,20.0,20.08,19.45,3.0,3,24.0,360.0,0,0,0
5090,3431,20.05,20.09,19.4,3.0,3,24.0,360.0,0,0,0
5091,3435,20.05,20.09,19.43,3.0,3,27.0,360.0,0,0,0
5092,3439,20.0,20.12,19.44,3.0,3,27.0,360.0,0,0,0
5093,3443,20.09,20.09,19.49,3.0,3,27.0,360.0,0,0,0
5094,3450,19.97,20.12,19.47,3.0,3,27.0,355.0,0,0,0
5095,3454,20.05,20.1,19.45,3.0,3,30.0,355.0,0,0,0
5096,3458,20.01,20.05,19.45,3.0,3,30.0,360.0,0,0,0
5097,3462,20.04,20.08,19.44,3.0,3,30.0,360.0,0,0,0
5098,3466,20.02,20.12,19.5,3.0,3,30.0,360.0,0,0,0
5099,3470,20.03,20.1,19.48,3.0,3,30.0,360.0,0,0,0
5100,3474,20.1,20.05,19.53,3.0,3,30.0,360.0,0,0,0
5101,3478,20.04,20.11,19.53,3.0,3,30.0,360.0,0,0,0
5102,3482,20.01,20.08,19.46,3.0,3,30.0,360.0,0,0,0
5103,3486,20.04,20.08,19.46,3.0,3,30.0,360.0,0,0,0
5104,3490,20.08,20.06,19.42,3.0,6,33.0,360.0,0,0,0
5105,3494,20.05,20.17,19.48,6.0,6,33.0,360.0,0,0,0
5106,3498,19.96,20.11,19.49,6.0,6,33.0,360.0,0,0,0
5107,3502,20.11,20.08,19.43,6.0,6,33.0,360.0,0,0,0
5108,3505,20.04,20.07,19.43,6.0,6,33.0,360.0,0,0,0
5109,3509,20.13,20.05,19.49,6.0,6,36.0,360.0,0,0,0
5110,3513,19.98,20.05,19.55,6.0,6,36.0,360.0,0,0,0
5111,3517,19.97,20.11,19.46,6.0,6,36.0,360.0,0,0,0
5112,3521,19.97,20.07,19.47,6.0,6,36.0,360.0,0,0,0
5113,3525,20.04,20.05,19.49,6.0,6,36.0,360.0,0,0,0
5114,3529,19.99,20.06,19.45,6.0,6,39.0,355.0,0,0,0
5115,3533,19.98,20.04,19.42,6.0,6,39.0,360.0,0,0,0
5116,3536,20.03,20.1,19.41,6.0,6,39.0,360.0,0,0,0
5117,3540,19.98,20.07,19.43,6.0,6,39.0,360.0,0,0,0
5118,3544,20.05,20.13,19.41,6.0,6,39.0,360.0,0,0,0
5119,3548,20.04,20.06,19.44,6.0,6,42.0,360.0,0,0,0
5120,3552,20.04,20.16,19.46,6.0,6,42.0,360.0,0,0,0
5121,3556,20.12,20.11,19.44,6.0,6,42.0,355.0,0,0,0
5122,3560,20.11,20.12,19.45,6.0,6,42.0,355.0,0,0,0
5123,3564,20.02,20.05,19.44,6.0,6,42.0,360.0,0,0,0
5124,3568,20.11,20.09,19.42,6.0,6,42.0,360.0,0,0,0
5125,3572,19.97,20.12,19.47,6.0,6,42.0,360.0,0,0,0
5126,3576,20.11,20.1,19.51,6.0,6,42.0,360.0,0,0,0
5127,3580,20.06,20.08,19.56,6.0,9,42.0,360.0,0,0,0
5128,3584,20.03,20.08,19.47,6.0,9,42.0,360.0,0,0,0
5129,3588,20.0,20.09,19.49,6.0,9,45.0,360.0,0,0,0
5130,3592,19.98,20.11,19.47,9.0,9,45.0,360.0,0,0,0
5131,3599,20.01,20.09,19.47,9.0,9,45.0,360.0,0,0,0
5132,3603,20.0,20.05,19.41,9.0,9,45.0,360.0,0,0,0
5133,3607,20.06,20.05,19.49,9.0,9,48.0,360.0,0,0,0
5134,3611,20.02,20.13,19.45,9.0,9,48.0,360.0,0,0,0
5135,3615,20.0,20.11,19.47,9.0,9,48.0,360.0,0,0,0
5136,3619,19.97,20.07,19.46,9.0,9,51.0,360.0,0,0,0
5137,3623,19.97,20.11,19.44,9.0,9,51.0,360.0,0,0,0
5138,3627,20.03,20.05,19.48,9.0,9,51.0,360.0,0,0,0
5139,3631,20.03,20.03,19.46,9.0,9,51.0,360.0,0,0,0
5140,3635,20.05,20.07,19.43,9.0,9,51.0,360.0,0,0,0
5141,3639,20.03,20.1,19.47,9.0,9,54.0,360.0,0,0,0
5142,3643,20.01,20.1,19.49,9.0,9,54.0,360.0,0,0,0
5143,3647,19.99,20.09,19.46,9.0,9,54.0,360.0,0,0,0
5144,3651,19.97,20.07,19.47,9.0,12,57.0,355.0,0,0,0
5145,3655,20.02,20.05,19.47,12.0,12,57.0,360.0,0,0,0
5146,3659,20.01,20.04,19.49,12.0,12,57.0,360.0,0,0,0
5147,3663,19.96,20.12,19.48,12.0,12,60.0,360.0,0,0,0
5148,3667,19.97,20.05,19.52,12.0,12,60.0,360.0,0,0,0
5149,3671,20.05,20.05,19.51,12.0,12,60.0,360.0,0,0,0
5150,3675,20.0,20.06,19.55,12.0,12,60.0,360.0,0,0,0
5151,3679,19.96,20.08,19.54,12.0,12,60.0,360.0,0,0,0
5152,3683,20.03,20.04,19.45,12.0,12,60.0,360.0,0,0,0
5153,3687,20.06,20.09,19.43,12.0,12,60.0,360.0,0,0,0
5154,3691,20.0,20.13,19.41,12.0,12,60.0,360.0,0,0,0
5155,3695,20.08,20.05,19.48,12.0,12,60.0,360.0,0,0,0
5156,3699,20.07,20.09,19.48,12.0,12,63.0,360.0,0,0,0
5157,3703,19.98,20.08,19.47,12.0,12,63.0,360.0,0,0,0
5158,3707,20.05,20.11,19.5,12.0,12,63.0,360.0,0,0,0
5159,3711,20.01,20.12,19.47,12.0,12,66.0,360.0,0,0,0
5160,3715,20.08,20.09,19.47,12.0,12,66.0,360.0,0,0,0
5161,3719,19.99,20.03,19.55,12.0,12,66.0,360.0,0,0,0
5162,3723,20.02,20.12,19.5,12.0,15,66.0,360.0,0,0,0
5163,3727,20.01,20.09,19.42,12.0,15,69.0,360.0,0,0,0
5164,3731,19.96,20.05,19.45,12.0,15,69.0,360.0,0,0,0
5165,3735,20.06,20.04,19.44,15.0,15,69.0,360.0,0,0,0
5166,3739,20.05,20.08,19.51,15.0,15,69.0,360.0,0,0,0
5167,3743,20.03,20.1,19.48,15.0,15,72.0,360.0,0,0,0
5168,3746,20.0,20.05,19.44,15.0,15,72.0,360.0,0,0,0
5169,3750,20.03,20.12,19.55,15.0,15,72.0,360.0,0,0,0
5170,3754,19.99,20.11,19.4,15.0,15,72.0,360.0,0,0,0
5171,3758,19.98,20.12,19.41,15.0,15,72.0,360.0,0,0,0
5172,3762,20.04,20.1,19.49,15.0,15,72.0,360.0,0,0,0
5173,3766,19.98,20.12,19.45,15.0,15,72.0,360.0,0,0,0
5174,3770,20.05,20.06,19.47,15.0,15,75.0,360.0,0,0,0
5175,3774,20.05,20.04,19.43,15.0,15,75.0,360.0,0,0,0
5176,3778,20.0,20.11,19.5,15.0,15,75.0,360.0,0,0,0
5177,3782,20.03,20.03,19.43,15.0,15,75.0,360.0,0,0,0
5178,3786,19.98,20.04,19.46,15.0,15,75.0,360.0,0,0,0
5179,3790,20.04,20.05,19.42,15.0,15,78.0,360.0,0,0,0
5180,3794,19.99,20.03,19.41,15.0,15,78.0,360.0,0,0,0
5181,3798,20.07,20.09,19.53,15.0,15,78.0,360.0,0,0,0
5182,3802,20.1,20.13,19.44,15.0,15,78.0,360.0,0,0,0
5183,3806,19.99,20.13,19.48,15.0,15,81.0,360.0,0,0,0
5184,3810,19.96,20.13,19.46,15.0,15,81.0,360.0,0,0,0
5185,3814,20.0,20.13,19.47,15.0,15,81.0,360.0,0,0,0
5186,3818,19.97,20.08,19.49,15.0,15,81.0,360.0,0,0,0
5187,3822,20.06,20.08,19.42,15.0,15,84.0,360.0,0,0,0
5188,3826,19.97,20.11,19.47,15.0,15,84.0,360.0,0,0,0
5189,3830,20.1,20.06,19.47,15.0,15,84.0,360.0,0,0,0
5190,3834,20.09,20.12,19.43,15.0,15,84.0,360.0,0,0,0
5191,3838,20.1,20.06,19.47,15.0,15,84.0,360.0,0,0,0
5192,3841,19.98,20.13,19.48,15.0,15,84.0,360.0,0,0,0
5193,3845,20.04,20.04,19.53,15.0,15,87.0,360.0,0,0,0
5194,3849,20.06,20.12,19.5,15.0,15,87.0,360.0,0,0,0
5195,3853,20.05,20.12,19.49,15.0,15,87.0,360.0,0,0,0
5196,3857,20.07,20.07,19.4,15.0,15,87.0,360.0,0,0,0
5197,3860,20.01,20.11,19.47,15.0,15,87.0,360.0,0,0,0
5198,3864,20.03,20.11,19.51,15.0,15,87.0,360.0,0,0,0
5199,3868,20.07,20.13,19.53,15.0,15,87.0,360.0,0,0,0
5200,3872,20.07,20.13,19.55,15.0,15,87.0,360.0,0,0,0
5201,3876,20.07,20.08,19.52,15.0,15,87.0,360.0,0,0,0
5202,3880,20.04,20.07,19.5,15.0,15,87.0,360.0,0,0,0
5203,3884,19.97,20.07,19.54,15.0,15,87.0,360.0,0,0,0
5204,3891,19.98,20.03,19.53,15.0,18,90.0,360.0,0,0,0
5205,3895,20.07,20.07,19.51,15.0,18,90.0,360.0,0,0,0
5206,3899,20.12,20.05,19.53,15.0,18,90.0,360.0,0,0,0
5207,3903,20.04,20.09,19.47,15.0,18,90.0,360.0,0,0,0
5208,3907,20.1,20.13,19.52,15.0,18,90.0,360.0,0,0,0
5209,3911,20.08,20.11,19.52,15.0,18,90.0,360.0,0,0,0
5210,3915,20.05,20.07,19.52,15.0,18,90.0,360.0,0,0,0
5211,3919,20.09,20.08,19.49,15.0,18,93.0,360.0,0,0,0
5212,3923,20.06,20.1,19.54,15.0,18,93.0,360.0,0,0,0
5213,3927,20.03,20.1,19.54,18.0,18,93.0,360.0,0,0,0
5214,3931,20.07,20.07,19.49,18.0,18,93.0,360.0,0,0,0
5215,3935,20.08,20.05,19.48,18.0,18,93.0,360.0,0,0,0
5216,3939,20.08,20.12,19.52,18.0,18,96.0,360.0,0,0,0
5217,3943,20.13,20.12,19.55,18.0,18,96.0,360.0,0,0,0
5218,3947,20.01,20.09,19.46,18.0,18,96.0,360.0,0,0,0
5219,3951,20.11,20.12,19.49,18.0,18,96.0,360.0,0,0,0
5220,3955,20.12,20.05,19.48,18.0,18,96.0,360.0,0,0,0
5221,3959,20.04,20.11,19.49,18.0,18,96.0,360.0,0,0,0
5222,3963,20.06,20.05,19.46,18.0,18,96.0,360.0,0,0,0
5223,3967,20.04,20.06,19.49,18.0,18,96.0,360.0,0,0,0
5224,3971,20.05,20.05,19.53,18.0,18,96.0,360.0,0,0,0
5225,3975,20.03,20.12,19.56,18.0,18,96.0,360.0,0,0,0
5226,3979,20.04,20.08,19.46,18.0,18,96.0,360.0,0,0,0
5227,3983,20.06,20.12,19.54,18.0,18,99.0,360.0,0,0,0
5228,3987,20.08,20.09,19.49,18.0,18,99.0,360.0,0,0,0
5229,3991,20.11,20.03,19.54,18.0,18,99.0,360.0,0,0,0
5230,3995,20.03,20.04,19.54,18.0,18,99.0,360.0,0,0,0
5231,3999,20.07,20.09,19.62,18.0,18,99.0,360.0,0,0,0
5232,4003,20.12,20.09,19.58,18.0,18,99.0,360.0,0,0,0
5233,4007,20.12,20.05,19.46,18.0,21,99.0,360.0,0,0,0
5234,4011,20.12,20.11,19.53,18.0,18,99.0,360.0,0,0,0
5235,4015,20.08,20.08,19.54,18.0,18,99.0,360.0,0,0,0
5236,4019,20.13,20.04,19.5,18.0,21,102.0,360.0,0,0,0
5237,4023,20.04,20.1,19.52,18.0,21,102.0,360.0,0,0,0
5238,4027,20.09,20.06,19.48,18.0,21,102.0,360.0,0,0,0
5239,4031,20.08,20.12,19.54,18.0,21,102.0,360.0,0,0,0
5240,4035,20.1,20.12,19.52,18.0,21,102.0,360.0,0,0,0
5241,4039,20.07,20.09,19.63,18.0,21,102.0,360.0,0,0,0
5242,4043,20.13,20.13,19.54,18.0,21,105.0,360.0,0,0,0
5243,4047,20.01,20.13,19.59,18.0,21,105.0,360.0,0,0,0
5244,4051,20.12,20.05,19.55,18.0,21,105.0,360.0,0,0,0
5245,4055,20.1,20.07,19.49,18.0,21,105.0,360.0,0,0,0
5246,4059,20.09,20.13,19.54,18.0,21,105.0,360.0,0,0,0
5247,4063,20.06,20.1,19.51,18.0,21,105.0,360.0,0,0,0
5248,4067,20.1,20.08,19.63,18.0,21,105.0,360.0,0,0,0
5249,4071,20.11,20.13,19.57,18.0,21,105.0,360.0,0,0,0
5250,4075,20.05,20.11,19.56,18.0,21,105.0,360.0,0,0,0
5251,4079,20.12,20.07,19.59,18.0,21,105.0,360.0,0,0,0
5252,4083,20.09,20.11,19.6,18.0,21,105.0,360.0,0,0,0
5253,4087,20.03,20.1,19.61,21.0,21,105.0,360.0,0,0,0
5254,4091,20.04,20.08,19.53,18.0,21,105.0,360.0,0,0,0
5255,4095,20.04,20.11,19.57,21.0,21,105.0,360.0,0,0,0
5256,4099,20.06,20.13,19.53,18.0,21,105.0,360.0,0,0,0
5257,4103,20.06,20.07,19.58,18.0,21,105.0,360.0,0,0,0
5258,4107,20.06,20.05,19.6,18.0,21,105.0,360.0,0,0,0
5259,4111,20.09,20.12,19.6,18.0,21,105.0,360.0,0,0,0
5260,4115,20.07,20.11,19.63,18.0,21,105.0,360.0,0,0,0
5261,4119,20.1,20.07,19.57,18.0,21,105.0,355.0,0,0,0
5262,4123,20.09,20.05,19.62,18.0,21,105.0,360.0,0,0,0
5263,4127,20.12,20.07,19.61,18.0,21,105.0,360.0,0,0,0
5264,4131,20.03,20.05,19.55,18.0,21,105.0,360.0,0,0,0
5265,4135,20.07,20.07,19.61,18.0,21,105.0,360.0,0,0,0
5266,4139,20.12,20.06,19.57,18.0,21,105.0,360.0,0,0,0
5267,4143,20.06,20.07,19.54,18.0,21,105.0,360.0,0,0,0
5268,4147,20.13,20.06,19.62,18.0,21,105.0,360.0,0,0,0
5269,4151,20.06,20.1,19.63,18.0,21,105.0,360.0,0,0,0
5270,4154,20.06,20.11,19.6,18.0,21,105.0,360.0,0,0,0
5271,4158,20.07,20.1,19.57,18.0,21,105.0,360.0,0,0,0
5272,4162,20.05,20.08,19.54,21.0,21,105.0,360.0,0,0,0
5273,4166,20.1,20.08,19.56,18.0,21,105.0,360.0,0,0,0
5274,4170,20.04,20.1,19.57,18.0,21,105.0,360.0,0,0,0
5275,4174,20.04,20.11,19.54,18.0,21,105.0,360.0,0,0,0
5276,4177,20.04,20.03,19.57,18.0,21,105.0,360.0,0,0,0
5277,4181,20.1,20.06,19.57,18.0,21,105.0,360.0,0,0,0
5278,4185,20.04,20.05,19.55,18.0,21,105.0,355.0,0,0,0
5279,4189,20.11,20.1,19.55,18.0,21,105.0,355.0,0,0,0
5280,4193,19.98,20.17,19.56,18.0,21,105.0,360.0,0,0,0
5281,4197,20.11,20.07,19.62,18.0,21,105.0,360.0,0,0,0
5282,4201,20.1,20.04,19.56,21.0,21,105.0,360.0,0,0,0
